"Txhash","Blockno","UnixTimestamp","DateTime","From","To","ContractAddress","Value_IN(ETH)","Value_OUT(ETH)","CurrentValue @ $2837.49/Eth","TxnFee(ETH)","TxnFee(USD)","Historical $Price/Eth","Status","ErrCode","Method"
"0x175debaf22ca4a71fa3275ef30c347ed73245ea38372cdbb16f361a3a5c60710","14195214","1644721442","2022-02-13 03:04:02","0x4167f8a03bc4b2a41853c3df89119637d00a183a","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.013235733616270795","37.5562617788322","2872.44","","","_pre Sale Mint",""
"0x8beeac4809e8d62dda2e2bb04773452aefbb518e128b420b382336f8ae08b817","14195215","1644721453","2022-02-13 03:04:13","0x98cbe9f936a2e5776506eea67b958f66aa4ba55c","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.013815674531380064","39.2018383260456","2872.44","","","_pre Sale Mint",""
"0x82e1f49f546faee325f15d2655a9b6a256f4245c3d19ed14fd593543b7c61ec8","14195215","1644721453","2022-02-13 03:04:13","0x24945dc96903e69da03e5015a387d3f4d818cf21","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.013815674531380064","39.2018383260456","2872.44","","","_pre Sale Mint",""
"0xea766a6a867baa31a8ba6cb70ab6ec994c2cf987d5058b0385561a5903182d34","14195215","1644721453","2022-02-13 03:04:13","0xf2c5e22f21b07214e691a4c78b38fc6cfc9113f6","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.013815674531380064","39.2018383260456","2872.44","","","_pre Sale Mint",""
"0xe7f67d82546ef471b8cd93726884e7dec66dea8efad99b5ca8fe480bb80976a5","14195215","1644721453","2022-02-13 03:04:13","0x25328855637d7454ec2a0a28b30943b93f82546a","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.013815674531380064","39.2018383260456","2872.44","","","_pre Sale Mint",""
"0x744a87704946646084a3816c867c20073b0c1136a3676892a2d1af07481f395b","14195215","1644721453","2022-02-13 03:04:13","0x995ca43b3b6eaa0e2547cda659cf62a641f0aa3e","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.1","0","283.749","0.024524764952708992","69.5887753056622","2872.44","","","_pre Sale Mint",""
"0xfcf8145096e82a080902d96b2d223d3f7b398528060879b34515d13ee87ab972","14195215","1644721453","2022-02-13 03:04:13","0x7ec0247d5554744d81fe55f94a47833710af85ac","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.013815674531380064","39.2018383260456","2872.44","","","_pre Sale Mint",""
"0x97053bf94094f6d0ff89f35a3cb09757e080507b33a5e48c7e565ca402afa48c","14195215","1644721453","2022-02-13 03:04:13","0xb3ef63cf2501482de4c5b57b42755cd298681114","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.013815674531380064","39.2018383260456","2872.44","","","_pre Sale Mint",""
"0x0cc90a6be2065b3a501e3f17571a8cef934b15ba98171823c75e2aa60b56fb80","14195215","1644721453","2022-02-13 03:04:13","0x372ecc85e44c551f66c19960ec9683e7bb801ff3","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.013815674531380064","39.2018383260456","2872.44","","","_pre Sale Mint",""
"0x2d09fe2ec8d2c8ae44eb5f20aea8c97313726cf63473bfab1ac767d5d48ec492","14195215","1644721453","2022-02-13 03:04:13","0x8f1f38234081d4af3a95a85936489d7a7c5e8553","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.013815674531380064","39.2018383260456","2872.44","","","_pre Sale Mint",""
"0x5f3eced5ffc6d0155d76535fc5a9f0f6831e73caaf2c2d03c5152ed87cfdd9a9","14195215","1644721453","2022-02-13 03:04:13","0x7d2c4d760a01674aff487c8150df0510d30ed911","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.013815674531380064","39.2018383260456","2872.44","","","_pre Sale Mint",""
"0x7e2d41a2b2192b226918896de4880daece06a3deb751284bc32bf7cffd7200ff","14195215","1644721453","2022-02-13 03:04:13","0x823d788f5cf0c8edc02479c138257427f6e53c3c","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.013815674531380064","39.2018383260456","2872.44","","","_pre Sale Mint",""
"0x83fbb44fc1668f290c72abb7d3a3a3296ea705d65ce43edfb584b19d3c7247e1","14195215","1644721453","2022-02-13 03:04:13","0xfb7d7c678c6bfc03952d9c9c7427d3fb8d3142f9","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.013815674531380064","39.2018383260456","2872.44","","","_pre Sale Mint",""
"0x9aa778f2b06f7e4de8ecc6bea545346167452fba6cc19432f2fe184fb6677014","14195215","1644721453","2022-02-13 03:04:13","0x66c23e3a883ae5f6515a0b0f7c8b6c2c52fb053d","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.013815674531380064","39.2018383260456","2872.44","","","_pre Sale Mint",""
"0x3714e5753bb05cee85e96be4266077796e3b197f1e9457b7ec29449f7572d870","14195215","1644721453","2022-02-13 03:04:13","0xb9c1cd3fc666285d3afffff4ae4a721e69445ddd","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.013815674531380064","39.2018383260456","2872.44","","","_pre Sale Mint",""
"0xa7dc98abf0f35f7ebf34b2cbfb1a8d7ea6fa6db6f4f50d21c027451716f25b9c","14195215","1644721453","2022-02-13 03:04:13","0x847c1b4f34e93d2ae81b9d099c3e52f53d9abea2","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00428163933259364","12.1491087898411","2872.44","","","Set Approval For All",""
"0xa60a8d368286a72f3148e9a6bbc4a92b1b21d5d378a636f11451423b72f1a38d","14195215","1644721453","2022-02-13 03:04:13","0xedd24a124e1afbdf13e9e9dd8ccfd867488b804a","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.1","0","283.749","0.024431471490555488","69.3240560397363","2872.44","","","_pre Sale Mint",""
"0x99f95a6b1ab8ef5d1cdf0ee2f7ee282adb0a267290ba07a1c1d6fa168d3a0afc","14195215","1644721453","2022-02-13 03:04:13","0x4584a066b2994dd8df4f6388e638a63afe29f0d6","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.0042786577007113","12.1406484391913","2872.44","","","Set Approval For All",""
"0x9b87d4b6325c697097d58a2ebec582c5b282b2ef66ab2c8e9bf303bc987ab781","14195215","1644721453","2022-02-13 03:04:13","0x7880736c7b21131efdc989db3afedf98cd74b638","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.013742154956860064","38.9932272685409","2872.44","","","_pre Sale Mint",""
"0xe051b5d0235d062ad73df9dbcc372d601cf2ab5e256cbc51632957a1fe54ca41","14195216","1644721474","2022-02-13 03:04:34","0xed2c47a0e614a81d27cc502c0ef585eb593e7808","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014338827769662571","40.6862804081399","2872.44","","","_pre Sale Mint",""
"0xf96cf9737a68cfdd8f398216d5c66a89ce39113986f7dbe5b9a30b58e1a9a9ab","14195216","1644721474","2022-02-13 03:04:34","0x3284eeef121dc9f0b12fd082d85c3db306edf5ce","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014338827769662571","40.6862804081399","2872.44","","","_pre Sale Mint",""
"0x63fb49f26afc2816847800ad9f1b270d27ddbd61aba541dd00c9eecb964e6acb","14195216","1644721474","2022-02-13 03:04:34","0xfc8ee4adef798e2d0e7e6af61b5f16a59c664e65","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.1","0","283.749","0.025453435512657788","72.2238687328113","2872.44","","","_pre Sale Mint",""
"0x2ac21c297d5cfb69e2c3b710fdeb537879ccb15f6e12a7a946d71d92f08f6813","14195216","1644721474","2022-02-13 03:04:34","0xbb2741e75dc07c9ca11a297a9ca73c6f214f769d","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014338827769662571","40.6862804081399","2872.44","","","_pre Sale Mint",""
"0xfcfd30081411941f248ed2598436fef1c2508dc5a2ecd8abdc6f6d0482bc6804","14195216","1644721474","2022-02-13 03:04:34","0xf51bab7abc283497fb72da162e1b5a1f2383eaca","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014338827769662571","40.6862804081399","2872.44","","","_pre Sale Mint",""
"0x5345c5ecd9abe5d2e106a9ff3c69bbc8686b5f75fd8aed6df9f8e190dab5f533","14195216","1644721474","2022-02-13 03:04:34","0x2932fa42625ca4f63aa51980d9fd7aed9cd28b96","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014338827769662571","40.6862804081399","2872.44","","","_pre Sale Mint",""
"0xa4e2678dcd2472064297b3d151eb8f7061268e793fa8763744825e0035688b84","14195216","1644721474","2022-02-13 03:04:34","0x621188985e08bb357a556b657ba8008fc743ceee","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.004441408126858805","12.6024511458806","2872.44","","","Set Approval For All",""
"0x8b821b2f391e64a9538bf5a99efad66715db254eab8c540372251c4573325ed7","14195216","1644721474","2022-02-13 03:04:34","0xcd53bf47c97555976f34d992be23f41877916f16","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.004440256881637457","12.5991844990775","2872.44","","","Set Approval For All",""
"0x75c586c47bcd3e6af9d56e3cd3994a4d6dfb84fded0f62e01b8dff6b1a8e254b","14195216","1644721474","2022-02-13 03:04:34","0x318b4ef7d225d1ebeca385fa73535442b5be4c50","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.004441408126858805","12.6024511458806","2872.44","","","Set Approval For All",""
"0x44eb26a222c3f2c88280df9cdb78472c3e2dae19525c60f8e0ca4021f78d44fb","14195216","1644721474","2022-02-13 03:04:34","0x318b4ef7d225d1ebeca385fa73535442b5be4c50","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.002532259801456705","7.18526186403539","2872.44","","","Set Approval For All",""
"0xd37171808c7169df85b753e6e3fd5e6b03495535000d7021bd0ef77e7879d0de","14195216","1644721474","2022-02-13 03:04:34","0xdb1367c8b49e2da16b127de0134950ffee23c1fe","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.004441408126858805","12.6024511458806","2872.44","","","Set Approval For All",""
"0x297eb80ece93232d207792c9394eccd3213dcba789dd72a8965b236cfabff6f5","14195216","1644721474","2022-02-13 03:04:34","0xf43ee1f15ea5109c3b70b3f3043bbdc019ac2c5e","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014246563709662571","40.4244820605304","2872.44","","","_pre Sale Mint",""
"0xdd41043fa6ce4f32dca2ddec13541eeb584a3e2bf2a356b80be251c6177b2cd8","14195216","1644721474","2022-02-13 03:04:34","0x0e915d48c85a6c8a4a1f8ebae7ce1ffb0db5ead4","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.004415370429453265","12.5285694398693","2872.44","","","Set Approval For All",""
"0xe788ab87b223ce291de75f284d31ff802bb0e902cdf6e96576ee1f9ce4f17505","14195217","1644721499","2022-02-13 03:04:59","0x38ffc1ba00005ba6d5294a364fb583df16d09f9b","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.015195278180787544","43.1164498852028","2872.44","","","_pre Sale Mint",""
"0x2d3f10511aab05c5fadba596b06e441f9547546189715bd17ad58e69d1a29233","14195217","1644721499","2022-02-13 03:04:59","0x1917163a199d2c3d07e8ab12ad760b35606121fa","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.015195278180787544","43.1164498852028","2872.44","","","_pre Sale Mint",""
"0x54cf4f27c6d86935a9484b3aeb18754678f63230a6bf4d935006cded991c688c","14195217","1644721499","2022-02-13 03:04:59","0x2e4ea71f39d2c9aeab5ff49c95d349d9a48118b3","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.015195278180787544","43.1164498852028","2872.44","","","_pre Sale Mint",""
"0x3cf51f0b52419dc47b36bb720d4d1c9ea6fbfe54edd4e4d0b717e151b0eb474a","14195218","1644721507","2022-02-13 03:05:07","0x76f7ac682fa7317d95020b57bc7b82a683573828","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014841316480441325","42.1120871000875","2872.44","","","_pre Sale Mint",""
"0x08c11ba7cfd0fab274889275a5282de6f5edcbbb45dab66bdfadb2d7766e06a2","14195218","1644721507","2022-02-13 03:05:07","0x08b884c7f294d98d82bd77c2123b7a3969d5271e","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014841316480441325","42.1120871000875","2872.44","","","_pre Sale Mint",""
"0x3c3c09ec1b094fb33c5873de5af201f75d5cee0ce0527c0f469f3bd185d140f4","14195218","1644721507","2022-02-13 03:05:07","0x63dc4f566ad10d88284a9a6cb39d935eaf75ba83","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.004597729919077915","13.0460126680844","2872.44","","","Set Approval For All",""
"0xaddad101fc1dcebee4d421c92553d84920fbde723813d074f8e212a62f7a8f0a","14195218","1644721507","2022-02-13 03:05:07","0x0e38a35bcadee50571f6c7ddcfa9d5f98ef1dcfb","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.004594837736172415","13.0378061280119","2872.44","","","Set Approval For All",""
"0x2035bec734eb530e315ed096787c671263e40e05a623c4fd033b6c796ce5d8a1","14195218","1644721507","2022-02-13 03:05:07","0x240ce6219e66d1798456840b52ec67990f2ffc60","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.004594837736172415","13.0378061280119","2872.44","","","Set Approval For All",""
"0xe2e25e474aa5811b91f8daf3ab942f89be3db84c7eb3f779c86d34a178ff7633","14195219","1644721522","2022-02-13 03:05:22","0x9825f3899de52700a8641c83398274f4610bf6b4","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014137235","40.11426294015","2872.44","","","_pre Sale Mint",""
"0xf3892a95832fbe2554a075fc283ae665fc13ab3dc30a4d32f6d133562e15cc15","14195219","1644721522","2022-02-13 03:05:22","0xea2cb6967d01eb2001471c4fee4bf70c0a6336b1","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014117917731943683","40.0594503852129","2872.44","","","_pre Sale Mint",""
"0x86198bba922905fb28cc067dd27bb42dd4c225877ad3c479d078fe21e8901cba","14195219","1644721522","2022-02-13 03:05:22","0xf5a40a74bf78150b41177fbf7476d395900d28d6","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014117917731943683","40.0594503852129","2872.44","","","_pre Sale Mint",""
"0x6be27d2e9df7a71bb034d6486845ab29f175f97f2cdc37e50296894a9dbdc94a","14195219","1644721522","2022-02-13 03:05:22","0xeb395578b16309cd0258f1233e9a2848f36caf3b","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014117917731943683","40.0594503852129","2872.44","","","_pre Sale Mint",""
"0x5ee180bbe4c37cc0118afc104256d9858cc086c73b230bb397fa12e0fab5cd34","14195219","1644721522","2022-02-13 03:05:22","0x19f9f4ee59c6b26d464569999607fcef08e3151e","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014117917731943683","40.0594503852129","2872.44","","","_pre Sale Mint",""
"0x608f3ca5f7041b3a96971adb70250e62078f0681d3a8c3ebbde5bf5392baa09a","14195219","1644721522","2022-02-13 03:05:22","0x3d6e4a3857edb49d0704e1940cacf5b8512d121b","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014117917731943683","40.0594503852129","2872.44","","","_pre Sale Mint",""
"0x21ec7cd9400877c228f04582904815490261d22b47d22ec13bbe09f3d2efb237","14195219","1644721522","2022-02-13 03:05:22","0x9fe4e32ffe575688b0a37909e7adebb27ea7eeac","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014117917731943683","40.0594503852129","2872.44","","","_pre Sale Mint",""
"0x45994698834f785005c6cff071475490174db5ce09be60b199c538c23549e57b","14195219","1644721522","2022-02-13 03:05:22","0x1435c8e0e0e38fb67a9a93a98ad53204814e1b1c","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014117917731943683","40.0594503852129","2872.44","","","_pre Sale Mint",""
"0xb036d90693569ca0025ad82f08f458a550b011e9de0ccb5de83d1522604dcd91","14195219","1644721522","2022-02-13 03:05:22","0x2832f8032c1c930c8d599eb984967b05318750db","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014117917731943683","40.0594503852129","2872.44","","","_pre Sale Mint",""
"0x090b2ee41f29e2355c974a3796f879070ebc941db1c3ad4a2ef6f89e78360285","14195219","1644721522","2022-02-13 03:05:22","0x0b2ec220d1f50bdeaabf1fa3df34136df18adaa7","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.15000000000000002","0","425.6235","0.036004660533949365","102.162864218476","2872.44","","","_pre Sale Mint",""
"0xc16be460990fb963f9af1ad6167c7f88e3c92b35c55a5005e48caedd3e879f1a","14195219","1644721522","2022-02-13 03:05:22","0xce19b0fc8366c08ade51e2bb3f92ec87bbef927e","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014117917731943683","40.0594503852129","2872.44","","","_pre Sale Mint",""
"0x89a0032b674ca450bd30446f6c24d24780480a42415c034b1283ed02e8018823","14195219","1644721522","2022-02-13 03:05:22","0x6d811461b34ab8582c560c4e4d9f0fb49e0f95b2","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.014117917731943683","40.0594503852129","2872.44","","","_pre Sale Mint",""
"0x405316d1715fef7ef91da4c628563c38ed6024b4123513ed834d098360fa6c91","14195219","1644721522","2022-02-13 03:05:22","0x7ccc9481fbca38091044194982575f305d3e9e22","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.15000000000000002","0","425.6235","0.036004660533949365","102.162864218476","2872.44","","","_pre Sale Mint",""
"0x155570cd96a457c53e4a12d540ed3df26bd0e4e15016d0f6fb273632e74e491b","14195219","1644721522","2022-02-13 03:05:22","0x9092f92db2fef3226d5077662a6318636b580092","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.004369791906428385","12.3992408365715","2872.44","","","Set Approval For All",""
"0x65f20269dc73f2f495fe8b15ede1d10853f9908f189dfd6efcf4802736bec0b5","14195219","1644721522","2022-02-13 03:05:22","0xbb44e274f75cf283cbb48f9cfb9151411600a4bc","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.004369791906428385","12.3992408365715","2872.44","","","Set Approval For All",""
"0x12644c17ea913ed0b8979dfd03631f68debcae0000fa4d83d4c1d40f09772d3b","14195219","1644721522","2022-02-13 03:05:22","0x6ab7b619e11dd533a2b01c51d5d6db37829b2706","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00436698648901005","12.3912804927011","2872.44","","","Set Approval For All",""
"0xe2ea84ee0c74465ee6d835b578baedd6a889ef684b5b1b5ed907f692ff56a432","14195219","1644721522","2022-02-13 03:05:22","0x240ce6219e66d1798456840b52ec67990f2ffc60","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00248982845614905","7.06486334603837","2872.44","","","Set Approval For All",""
"0x492e388796a526b22d547d1380639416530595b4819af9d617b166819f654e62","14195219","1644721522","2022-02-13 03:05:22","0x481ecbf991c9ca4e6796140b776339bf1d7e3645","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00436698648901005","12.3912804927011","2872.44","","","Set Approval For All",""
"0x9a8bef9e464f2f60c228a6661d2500f62d25085fd68c738370df12ca961b8c4b","14195219","1644721522","2022-02-13 03:05:22","0xf623cf6ff0ec46b073202fcfa402076efcb8c3e1","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00436698648901005","12.3912804927011","2872.44","","","Set Approval For All",""
"0x76fb78e36ff8d1099051b1afd1a5a9eb31c7ddce9b259cd5948ec27e0f7a347b","14195220","1644721561","2022-02-13 03:06:01","0x12db05c67f5952cc337281733c6d13bd61acc6e4","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.0106408996688","30.1934464012233","2872.44","Error(0)","Out of gas","_pre Sale Mint",""
"0xd0a90fe5b849f8f175f4f1f038d7ebe0920dfd9fbe7259120aff2de047a38270","14195220","1644721561","2022-02-13 03:06:01","0x9b080ca512291c31ef548aff70add4480b6e8f6a","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.015835042024131344","44.9317733930524","2872.44","","","_pre Sale Mint",""
"0xedaa6efcb1ce4d9eb3c7cd54da7b0b2f3c1340f7581ed891fdbcabf5b886d29c","14195220","1644721561","2022-02-13 03:06:01","0x13d67984e914166396b547a3dd197c7f816201e9","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.015835042024131344","44.9317733930524","2872.44","","","_pre Sale Mint",""
"0x352fde14ee88ade138eaf74474ac6f06b9566aae79f44730ad3069539185896d","14195220","1644721561","2022-02-13 03:06:01","0x09f2bf712fa673b44372d362f8659d1fe11b70ac","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.015835042024131344","44.9317733930524","2872.44","","","_pre Sale Mint",""
"0xeaf6d17e77b2e8fe512eb55737a93864feebcef79f06863abc7fbc6fc85138da","14195220","1644721561","2022-02-13 03:06:01","0xbd41ade9e7f23f491788688b72f85066d73e8188","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.004901175498752665","13.9070364659557","2872.44","","","Set Approval For All",""
"0x2ed0e93635659b6f53ad5958405845a6ce001cd66bfd85e4f452e09db97156a1","14195222","1644721576","2022-02-13 03:06:16","0x85d1adc931008b4fa4c2b330b624fe46acbd9264","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.01371538493450314","38.9172675978033","2872.44","","","_pre Sale Mint",""
"0xf7d0a6534b3b58ad54901570e29cfc17598e18a047e74c8e77b88b95b10108f7","14195222","1644721576","2022-02-13 03:06:16","0xd6cecd2a5ac9943cca07776f7675ce379adb705a","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.01371538493450314","38.9172675978033","2872.44","","","_pre Sale Mint",""
"0xafdc31149e708ca2e4a4badb18f16aa148edc2e901e192f8275682102343fed2","14195222","1644721576","2022-02-13 03:06:16","0x025a1fc5d6312c75f2a8b0ab4911516b62700bcd","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.01371538493450314","38.9172675978033","2872.44","","","_pre Sale Mint",""
"0xb1320d29cfd8c6c33b9569bd4d6bd3b3869df69701742608553f7c681101a3e5","14195222","1644721576","2022-02-13 03:06:16","0x3f8daf9ee87e59e2c3490c3d539998732eabdb6e","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.01356657193450314","38.4950121984333","2872.44","","","_pre Sale Mint",""
"0x11ed998749cb71c6ceea70f57e60912a485f4a19a919436165061394fe749b1d","14195223","1644721583","2022-02-13 03:06:23","0xf91855129d9547dc8294ab700db041d83d773732","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.1","0","283.749","0.023415401362746696","66.4409672127801","2872.44","","","_pre Sale Mint",""
"0xc2638d656e05fa93e7f42fa3ab7b4344eb9cd598c2b88331ff2d6ee716c09047","14195223","1644721583","2022-02-13 03:06:23","0xe6cc5e3ebb07b5156ba3af510b8c6ca19804d88e","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.013190730466658682","37.4285657918393","2872.44","","","_pre Sale Mint",""
"0x3bc7b100c5fd49a38e20a4258520dd0bbfd3a09f9966213e94b831010a57447c","14195223","1644721583","2022-02-13 03:06:23","0xbb1739a9cfd4193322f03359fc90da93d5979a2c","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.004078543043569335","11.5728251006976","2872.44","","","Set Approval For All",""
"0x8146072781743467b3720d4852d2cfa1794a4427fe418ed552d71eb0a011a402","14195223","1644721583","2022-02-13 03:06:23","0xf5d8a6fe192d5e962550d6f356b695bf59c6f5d8","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.004075821788655495","11.5651035670921","2872.44","","","Set Approval For All",""
"0x65b86c6553263768b1d96001fd63ff4f9cdf5a709ac050470c5d264ca1fc00cf","14195224","1644721590","2022-02-13 03:06:30","0x5d96b0e49b6a5b8811baaab2316ed579246c4478","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.0123033809568131","34.9107204311476","2872.44","","","_pre Sale Mint",""
"0xf26f60b17737688c58f0e64bb88c3d35870b843f6ff6b7134bc68c95244ac1ce","14195225","1644721592","2022-02-13 03:06:32","0xbc5807deba04e08a061ca44763794b741f1f8425","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.00357475212756367","10.1433234144406","2872.44","","","Set Approval For All",""
"0xc2e3896ea6aae32d352b49d54737be4aa6111236328882b4eb793ef8d3671904","14195225","1644721592","2022-02-13 03:06:32","0x3288338837dc90afbb81a93e5a9c3c5688436e10","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.011490864852773138","32.6052141110953","2872.44","","","_pre Sale Mint",""
"0x284befdeb2ef0438ed9aec8ce3d73449b899c10365e16d7e42b763051e569ccb","14195225","1644721592","2022-02-13 03:06:32","0x461b854ba646f97ae209ffde8ce383b49e4522e8","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0","0","0","0.006468466058488516","18.3542077563006","2872.44","","","Transfer From",""
"0xfdc2aeeba94c96918d8be0b6b0ad67e1caea73798ea078e7c29c5ecdbf121bfa","14195226","1644721596","2022-02-13 03:06:36","0xdc345be17eae3632269d66b9deda1fc81173aee2","0x9c99d7f09d4a7e23ea4e36aec4cb590c5bbdb0e2","","0.05","0","141.8745","0.010882292948026241","30.878397417095","2872.44","","","_pre Sale Mint",""
